	rxnNames	abbreviation	equation	lowbnd	uppbnd	obj_coef
936	glyoxalate carboligase	GLXCL	[c] : h + (2) glx --> 2h3oppan + co2	0	1000	0
937	Glyoxylate synthase, reversible	GLXS	[c] : h + coa + mal_L <==> h2o + accoa + glx	-1000	1000	0
938	Hydrolysis of Glycyl-L-asparagine	GLYASN1c	[c] : h2o + glyasn <==> gly + asn_L	-1000	1000	0
939	Glycyl-L-asparagine transport via ABC system	GLYASNabc	h2o[c] + atp[c] + glyasn[e] --> h[c] + pi[c] + adp[c] + glyasn[c]	0	1000	0
940	Hydrolysis of Glycyl-L-aspartate	GLYASP1c	[c] : h2o + glyasp <==> asp_L + gly	-1000	1000	0
941	Glycyl-L-aspartate transport via ABC system	GLYASPabc	h2o[c] + atp[c] + glyasp[e] --> h[c] + pi[c] + adp[c] + glyasp[c]	0	1000	0
942	glycine C-acetyltransferase	GLYAT	[c] : accoa + gly <==> coa + 2aobut	-1000	1000	0
943	Glycine betaine transport via ABC system	GLYBabc	h2o[c] + atp[c] + glyb[e] --> h[c] + pi[c] + adp[c] + glyb[c]	0	1000	0
944	Glycine betaine transport via proton symport, reversible	GLYBt2r	h[e] + glyb[e] <==> h[c] + glyb[c]	-1000	1000	0
945	sn-Glycerol 3-phosphate transport via ABC system	GLYC3Pabc	h2o[c] + atp[c] + glyc3p[e] --> h[c] + pi[c] + adp[c] + glyc3p[c]	0	1000	0
946	glycerol-3-phosphate transport in via proton symport	GLYC3Pt	h[e] + glyc3p[e] <==> h[c] + glyc3p[c]	-1000	1000	0
947	Glycerol dehydrogenase	GLYCDx	[c] : nad + glyc --> h + nadh + dha	0	1000	0
948	glycolate transport via proton symport, reversible	GLYCLTt2r	h[e] + glyclt[e] <==> h[c] + glyclt[c]	-1000	1000	0
949	Glycolate oxidase	GLYCTO1	[c] : o2 + glyclt --> h2o2 + glx	0	1000	0
950	Glycolate oxidase	GLYCTO2	[c] : q8 + glyclt --> q8h2 + glx	0	1000	0
951	Glycolate oxidase	GLYCTO3	[c] : mqn8 + glyclt --> mql8 + glx	0	1000	0
952	Glycolate oxidase	GLYCTO4	[c] : 2dmmq8 + glyclt --> glx + 2dmmql8	0	1000	0
953	Gly-Cys ABC transporter	GLYCYSabc	h2o[c] + atp[c] + glycys[e] --> h[c] + pi[c] + adp[c] + glycys[c]	0	1000	0
954	glycerol transport via channel	GLYCt	glyc[c] <==> glyc[e]	-1000	1000	0
955	Hydrolysis of Glycyl-L-glutamine	GLYGLN1c	[c] : h2o + glygln <==> gln_L + gly	-1000	1000	0
956	Glycyl-L-glutamine transport via ABC system	GLYGLNabc	h2o[c] + atp[c] + glygln[e] --> h[c] + pi[c] + adp[c] + glygln[c]	0	1000	0
957	Hydrolysis of Glycyl-L-glutamate	GLYGLU1c	[c] : h2o + glyglu <==> glu_L + gly	-1000	1000	0
958	Glycyl-L-glutamate transport via ABC system	GLYGLUabc	h2o[c] + atp[c] + glyglu[e] --> h[c] + pi[c] + adp[c] + glyglu[c]	0	1000	0
959	glycerol kinase	GLYK	[c] : atp + glyc --> h + adp + glyc3p	0	1000	0
960	hydrolysis of Glycylleucine in the small intestine for cellular uptake	GLYLEUHYDROc	[c] : h2o + glyleu <==> gly + leu_L	-1000	1000	0
961	transport of Glycylleucine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	GLYLEUPEPT1tc	h[e] + glyleu[e] --> h[c] + glyleu[c]	0	1000	0
962	Hydrolysis of Glycyl-L-methionine	GLYMET1c	[c] : h2o + glymet <==> gly + met_L	-1000	1000	0
963	Glycyl-L-methionine transport via ABC system	GLYMETabc	h2o[c] + atp[c] + glymet[e] --> h[c] + pi[c] + adp[c] + glymet[c]	0	1000	0
964	hydroxyacylglutathione hydrolase	GLYOX	[c] : h2o + lgt_S --> h + lac_D + gthrd	0	1000	0
965	hydrolysis of glycylphenylalanine	GLYPHEHYc	[c] : h2o + glyphe <==> gly + phe_L	-1000	1000	0
966	Glycyl-L-phenylalanine transport via ABC system	GLYPHEabc	h2o[c] + atp[c] + glyphe[e] --> h[c] + pi[c] + adp[c] + glyphe[c]	0	1000	0
967	hydrolysis of Prolylglycine in the small intestine for cellular uptake	GLYPROPRO1c	[c] : h2o + glypro <==> gly + pro_L	-1000	1000	0
968	Glycyl-L-proline transport via ABC system	GLYPROabc	h2o[c] + atp[c] + glypro[e] --> h[c] + pi[c] + adp[c] + glypro[c]	0	1000	0
969	Hydrolysis of Glycyl-L-tyrosine	GLYTYR1c	[c] : h2o + glytyr <==> gly + tyr_L	-1000	1000	0
970	Glycyl-L-tyrosine transport via ABC system	GLYTYRabc	h2o[c] + atp[c] + glytyr[e] --> h[c] + pi[c] + adp[c] + glytyr[c]	0	1000	0
971	glycine reversible transport via proton symport	GLYt2r	h[e] + gly[e] <==> h[c] + gly[c]	-1000	1000	0
972	GDP-D-mannose dehydratase	GMAND	[c] : gdpmann --> h2o + gdpddman	0	1000	0
973	D-glycero-D-manno-hepose 1-phosphate adenyltransferase	GMHEPAT	[c] : h + atp + gmhep1p --> ppi + adphep_DD	0	1000	0
974	D-glycero-D-manno-heptose 7-phosphate kinase	GMHEPK	[c] : atp + gmhep7p --> h + adp + gmhep17bp	0	1000	0
975	D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase	GMHEPPA	[c] : h2o + gmhep17bp --> pi + gmhep1p	0	1000	0
976	GMP reductase	GMPR	[c] : (2) h + nadph + gmp --> nadp + nh4 + imp	0	1000	0
977	GMP synthase	GMPS2	[c] : h2o + atp + gln_L + xmp --> (2) h + glu_L + amp + ppi + gmp	0	1000	0
978	phosphogluconate dehydrogenase	GND	[c] : nadp + 6pgc --> nadph + co2 + ru5p_D	0	1000	0
979	gluconokinase	GNK	[c] : glcn + atp --> h + adp + 6pgc	0	1000	0
980	Guanosine ribohydrolase	GNNUC	[c] : h2o + gsn --> rib_D + gua	0	1000	0
981	beta-D-Glucose:quinone 1-oxoreductase (menaquinone)	GNOXmq	[c] : mqn8 + glc_bD <==> mql8 + g15lac	-1000	1000	0
982	beta-D-Glucose:quinone 1-oxoreductase (ubiquinone)	GNOXuq	[c] : glc_bD + q8 <==> q8h2 + g15lac	-1000	1000	0
983	Glycerophosphodiester phosphodiesterase (Glycerophosphocholine)	GPDDA1	[c] : h2o + g3pc --> h + chol + glyc3p	0	1000	0
984	Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine)	GPDDA2	[c] : h2o + g3pe --> h + etha + glyc3p	0	1000	0
985	Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol)	GPDDA4	[c] : h2o + g3pg --> h + glyc + glyc3p	0	1000	0
986	geranyltranstransferase	GRTT	[c] : ipdp + grdp --> ppi + frdp	0	1000	0
987	guanosine kinase	GSNK	[c] : atp + gsn --> h + adp + gmp	0	1000	0
988	guanosine transport in via proton symport reversible	GSNt2r	h[e] + gsn[e] <==> h[c] + gsn[c]	-1000	1000	0
989	Glutathionylspermidine amidase	GSPMDA	[c] : h2o + gtspmd --> gthrd + spmd	0	1000	0
990	Glutathionylspermidine synthetase	GSPMDS	[c] : atp + gthrd + spmd --> h + pi + adp + gtspmd	0	1000	0
991	glutathione peroxidase	GTHP	[c] : h2o2 + (2) gthrd --> (2) h2o + gthox	0	1000	0
992	glutathione disulfide reductase	GTHRD	[c] : nadp + (2) gthrd <==> h + nadph + gthox	-1000	1000	0
993	glutathione synthetase	GTHS	[c] : atp + gly + glucys --> h + pi + adp + gthrd	0	1000	0
994	GTP cyclohydrolase I	GTPCI	[c] : h2o + gtp --> h + ahdt + for	0	1000	0
995	GTP cyclohydrolase II	GTPCII	[c] : (3) h2o + gtp --> (2) h + ppi + for + 25dhpp	0	1000	0
996	guanosine-5-triphosphate,3-diphosphate diphosphatase	GTPDPDP	[c] : h2o + gdptp --> h + pi + ppgpp	0	1000	0
997	GTP diphosphokinase	GTPDPK	[c] : atp + gtp --> h + amp + gdptp	0	1000	0
998	guanine deaminase	GUAD	[c] : h + h2o + gua --> nh4 + xan	0	1000	0
999	guanine phosphoribosyltransferase	GUAPRT	[c] : prpp + gua --> ppi + gmp	0	1000	0
1000	glucuronate isomerase (D-glucuronate)	GUI1	[c] : glcur <==> fruur	-1000	1000	0
1001	glucuronate isomerase (D-galacturonate)	GUI2	[c] : galur <==> tagur	-1000	1000	0
1002	carboxylic acid dissociation	H2CO3D	[c] : h2o + co2 <==> h + hco3	-1000	1000	0
1003	H2O transport via diffusion	H2Ot	h2o[e] <==> h2o[c]	-1000	1000	0
1004	h2s transport (diffusion)	H2St	h2s[e] <==> h2s[c]	-1000	1000	0
1005	hydrogen transport	H2td	h2[c] <==> h2[e]	-1000	1000	0
1006	3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA)	HACD1	[c] : h + nadh + aacoa <==> 3hbcoa + nad	-1000	1000	0
1007	3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA)	HACD2	[c] : h + nadh + 3ohcoa <==> nad + 3hhcoa	-1000	1000	0
1008	3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA)	HACD3	[c] : h + nadh + 3oocoa <==> nad + 3hocoa	-1000	1000	0
1009	3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA)	HACD4	[c] : h + nadh + 3odcoa <==> nad + 3hdcoa	-1000	1000	0
1010	3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA)	HACD5	[c] : h + nadh + 3oddcoa <==> nad + 3hddcoa	-1000	1000	0
1011	3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA)	HACD6	[c] : h + nadh + 3otdcoa <==> nad + 3htdcoa	-1000	1000	0
1012	3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA)	HACD7	[c] : h + nadh + 3ohdcoa <==> nad + 3hhdcoa	-1000	1000	0
1013	3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA)	HACD9	[c] : nad + 3hmbcoa <==> h + nadh + 2maacoa	-1000	1000	0
1014	3-hydroxyadipyl-CoA dehydrogenase (NADH)	HADPCOADH3	[c] : nad + 3hadpcoa --> h + nadh + oxadpcoa	0	1000	0
1015	3-hydroxybutyryl-CoA dehydrogenase	HBCD	[c] : nad + hoacoa --> (2) h + nadh + oxadpcoa	0	1000	0
1016	Hydroxybenzoate octaprenyltransferase	HBZOPT	[c] : 4hbz + octdp --> ppi + 3ophb	0	1000	0
1017	homocysteine S-methyltransferase	HCYSMT	[c] : amet + hcys_L --> h + ahcys + met_L	0	1000	0
1018	Hexadecanoate transport via proton symport	HDCAt2	h[e] + hdca[e] --> h[c] + hdca[c]	0	1000	0
1019	fatty acid transport via diffusion	HDCAtr	hdca[e] <==> hdca[c]	-1000	1000	0
1020	Hexadecanoyl(palmitoyl)-glycerol-3-phosphate O-acyltransferase	HDG3PACT	[c] : ihdcoa + glyc3p <==> coa + 1hdecg3p	-1000	1000	0
1021	Heme O synthase	HEMEOS	[c] : h2o + pheme + frdp --> ppi + hemeO	0	1000	0
1022	LPS heptose kinase I (LPS core synthesis)	HEPK1	[c] : atp + hhlipa --> h + adp + phhlipa	0	1000	0
1023	LPS heptose kinase II (LPS core synthesis)	HEPK2	[c] : atp + hphhlipa --> h + adp + phphhlipa	0	1000	0
1024	heptosyltransferase I (LPS core synthesis)	HEPT1	[c] : adphep_LD + lipa --> h + adp + hlipa	0	1000	0
1025	heptosyltransferase II (LPS core synthesis)	HEPT2	[c] : adphep_LD + hlipa --> h + adp + hhlipa	0	1000	0
1026	heptosyltransferase III (LPS core synthesis)	HEPT3	[c] : adphep_LD + phhlipa --> h + adp + hphhlipa	0	1000	0
1027	heptosyltransferase IV (LPS core synthesis)	HEPT4	[c] : adphep_LD + gggagicolipa --> h + adp + colipa	0	1000	0
1028	all-trans-Heptaprenyltransferase	HETT	[c] : ipdp + hepdp --> ppi + octdp	0	1000	0
1029	hydroxyethylthiazole kinase	HETZK	[c] : atp + 4mhetz --> h + adp + 4mpetz	0	1000	0
1030	hexokinase (D-glucose:ATP)	HEX1	[c] : atp + glc_D --> h + g6p + adp	0	1000	0
1031	hexokinase (D-mannose:ATP)	HEX4	[c] : atp + man --> h + adp + man6p	0	1000	0
1032	hexokinase (D-fructose:ATP)	HEX7	[c] : atp + fru --> h + adp + f6p	0	1000	0
1033	hexanesulfonate transport via ABC system	HEXSabc	h2o[c] + atp[c] + hexs[e] --> h[c] + pi[c] + adp[c] + hexs[c]	0	1000	0
1034	trans-hexaprenyltranstransferase	HEXTT	[c] : ipdp + hexdp --> ppi + hepdp	0	1000	0
1035	ATPD-glucose 6-phosphotransferase	HEXb	[c] : atp + glc_bD --> h + g6p_B + adp	0	1000	0
1036	Mercury (Hg+2) ABC transporter	HG2abc	h2o[c] + atp[c] + hg2[c] --> h[c] + pi[c] + adp[c] + hg2[e]	0	1000	0
1037	3 hydroxyisobutyrate dehydrogenase	HIBD	[c] : nad + 3hmp --> h + nadh + 2mop	0	1000	0
1038	histidinol dehydrogenase	HISTD	[c] : h2o + (2) nad + histd --> (3) h + (2) nadh + his_L	0	1000	0
1039	L-histidinol:NAD+ oxidoreductase	HISTDOX	[c] : nad + histd <==> h + nadh + histl_L	-1000	1000	0
1040	L-histidinal:NAD+ oxidoreductase	HISTLOX	[c] : h2o + nad + histl_L --> (2) h + nadh + his_L	0	1000	0
1041	histidinol-phosphatase	HISTP	[c] : h2o + hisp --> pi + histd	0	1000	0
1042	L-histidine transport via ABC system	HISabc	h2o[c] + atp[c] + his_L[e] --> h[c] + pi[c] + adp[c] + his_L[c]	0	1000	0
1043	2-hydroxy-6-ketonona-2,4-dienedioic acid hydrolase	HKNDDH	[c] : h2o + hkndd --> h + succ + op4en	0	1000	0
1044	2-hydroxy-6-ketononotrienedioate hydrolase	HKNTDH	[c] : h2o + hkntd --> h + fum + op4en	0	1000	0
1045	H+/K+ gastric/non-gastric P-ATPase and ABC ATPase	HKt	h2o[c] + atp[c] + k[e] --> h[e] + pi[c] + adp[c] + k[c]	0	1000	0
1046	hydroxymethylbilane synthase	HMBS	[c] : h2o + (4) ppbng --> (4) nh4 + hmbil	0	1000	0
1047	hydroxymethylpyrimidine kinase (ATP)	HMPK1	[c] : atp + 4ahmmp --> h + adp + 4ampm	0	1000	0
1048	4-hydroxy-2-oxopentanoate aldolase	HOPNTAL	[c] : 4h2opntn --> pyr + acald	0	1000	0
1049	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	HPPK	[c] : atp + 2ahhmp --> h + amp + 2ahhmd	0	1000	0
1050	6-hydroxymethyl-dihydropterin pyrophosphokinase	HPPK2	[c] : atp + 6hmhpt --> h + amp + 6hmhptpp	0	1000	0
1051	3-(3-hydroxy-phenyl)propionate transport in via proton symport reversible	HPPPNte	h[e] + 3hpppn[e] <==> h[c] + 3hpppn[c]	-1000	1000	0
1052	hydroxypyruvate isomerase	HPYRI	[c] : hpyr <==> 2h3oppan	-1000	1000	0
1053	homoserine dehydrogenase (NADH)	HSDx	[c] : nad + hom_L <==> h + nadh + aspsa	-1000	1000	0
1054	homoserine dehydrogenase (NADPH)	HSDy	[c] : nadp + hom_L <==> h + nadph + aspsa	-1000	1000	0
1055	homoserine kinase	HSK	[c] : atp + hom_L --> h + adp + phom	0	1000	0
1056	homoserine O-succinyltransferase	HSST	[c] : succoa + hom_L --> coa + suchms	0	1000	0
1057	Histidinol-phosphate aminotransferase (EC 2.6.1.9)	HSTPTr	[c] : akg + hisp <==> glu_L + imacp	-1000	1000	0
1058	hypoxanthine dehydrogenase	HXAND	[c] : h2o + nad + hxan --> h + nadh + xan	0	1000	0
1059	hypoxanthine phosphoribosyltransferase (Hypoxanthine)	HXPRT	[c] : hxan + prpp --> ppi + imp	0	1000	0
1060	hydrogenase (ubiquinone-8: 2 protons)	HYD1	(2) h[c] + q8[c] + h2[c] --> (2) h[e] + q8h2[c]	0	1000	0
1061	Hydrogenase (menaquinone8: 2 protons)	HYD2	(2) h[c] + mqn8[c] + h2[c] --> (2) h[e] + mql8[c]	0	1000	0
1062	Hydrogenase (Demethylmenaquinone-8: 2 protons)	HYD3	[c] : 2dmmq8 + h2 --> 2dmmql8	0	1000	0
1063	Hypoxanthine transport irreversible	HYXNti	hxan[e] --> hxan[c]	0	1000	0
1064	anteisoheptadecanoyl-Diacylglycerol kinase	IAHDGK	[c] : atp + 12daihdglyc --> h + adp + paai17	0	1000	0
1065	anteisopentadecanoyl-Diacylglycerol kinase	IAPDGK	[c] : atp + 12daipdglyc --> h + adp + paai15	0	1000	0
1066	2-methylpropionyl-CoA[acyl-carrier-protein] transferase	IBCOATA	[c] : ACP + ibcoa <==> coa + 2mpropACP	-1000	1000	0
1067	isocitrate dehydrogenase (NADP)	ICDHy	[c] : nadp + icit --> nadph + co2 + akg	0	1000	0
1068	isochorismate synthase	ICHORS	[c] : chor <==> ichor	-1000	1000	0
1069	isochorismatase	ICHORT	[c] : h2o + ichor --> pyr + 23ddhb	0	1000	0
1070	Isocitrate lyase	ICL	[c] : icit --> succ + glx	0	1000	0
1071	L-idonate 5-dehydrogenase	IDOND	[c] : h + nadh + 5dglcn <==> nad + idon_L	-1000	1000	0
1072	L-indonate 5-dehydrogenase (NADP)	IDOND2	[c] : h + nadph + 5dglcn --> nadp + idon_L	0	1000	0
1073	L-idonate transport via proton symport, reversible	IDONt2r	h[e] + idon_L[e] <==> h[c] + idon_L[c]	-1000	1000	0
1074	Imidazole-glycerol-3-phosphate synthase	IG3PS	[c] : gln_L + prlp --> h + glu_L + aicar + eig3p	0	1000	0
1075	imidazoleglycerol-phosphate dehydratase	IGPDH	[c] : eig3p --> h2o + imacp	0	1000	0
1076	indole-3-glycerol-phosphate synthase	IGPS	[c] : h + 2cpr5p --> h2o + co2 + 3ig3p	0	1000	0
1077	14-methyl-pentadecanoyl-ACP[acyl-carrier-protein] transferase	IHDCOATA	[c] : coa + 14mpentdecACP <==> ACP + ihdcoa	-1000	1000	0
1078	isoheptadecanoyl-Diacylglycerol kinase	IHDGK	[c] : atp + 12dihdglyc --> h + adp + pai17	0	1000	0
1079	15-methyl-hexa-decanoyl-ACP[acyl-carrier-protein] transferase	IHPDCOATA	[c] : coa + 15mpalmACP <==> ACP + ihpdcoa	-1000	1000	0
1080	isohexadecanoyl-Diacylglycerol kinase	IHXDGK	[c] : atp + 12dixdglyc --> h + adp + pai16	0	1000	0
1081	isoleucine transaminase	ILETA	[c] : akg + ile_L <==> glu_L + 3mop	-1000	1000	0
1082	L-isoleucine transport via ABC system	ILEabc	h2o[c] + atp[c] + ile_L[e] --> h[c] + pi[c] + adp[c] + ile_L[c]	0	1000	0
1083	L-isoleucine reversible transport via proton symport	ILEt2r	h[e] + ile_L[e] <==> h[c] + ile_L[c]	-1000	1000	0
1084	IMP cyclohydrolase	IMPC	[c] : h2o + imp <==> fprica	-1000	1000	0
1085	IMP dehydrogenase	IMPD	[c] : h2o + nad + imp --> h + nadh + xmp	0	1000	0
1086	Indole transport via proton symport, reversible	INDOLEt2r	h[e] + indole[e] <==> h[c] + indole[c]	-1000	1000	0
1087	Inosine hydrolase	INSH	[c] : h2o + ins --> hxan + rib_D	0	1000	0
1088	insosine kinase	INSK	[c] : atp + ins --> h + adp + imp	0	1000	0
1089	inosine transport in via proton symport, reversible	INSt2	h[e] + ins[e] <==> h[c] + ins[c]	-1000	1000	0
1090	13-methyl-tetra-decanoyl-ACP[acyl-carrier-protein] transferase	IPDCOATA	[c] : coa + 13mmyrsACP <==> ACP + ipdcoa	-1000	1000	0
1091	isopentenyl-diphosphate D-isomerase	IPDDI	[c] : ipdp <==> dmpp	-1000	1000	0
1092	isopentadecanoyl-Diacylglycerol kinase	IPDGK	[c] : atp + 12dipdglyc --> h + adp + pai15	0	1000	0
1093	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)	IPDPS	[c] : h + nadh + h2mb4p --> h2o + nad + ipdp	0	1000	0
1094	isopentenyl-diphosphateNAD(P)+ oxidoreductase	IPDPS2	[c] : h + nadph + h2mb4p --> nadp + h2o + ipdp	0	1000	0
1095	3-isopropylmalate dehydrogenase (EC 1.1.1.85)	IPMDr	[c] : nad + 3c2hmp <==> h + nadh + 3c4mop	-1000	1000	0
1096	3-isopropylmalate dehydratase	IPPMIa	[c] : 3c2hmp <==> h2o + 2ippm	-1000	1000	0
1097	2-isopropylmalate hydratase	IPPMIb	[c] : h2o + 2ippm <==> 3c3hmp	-1000	1000	0
1098	isethionate transport via ABC system	ISETACabc	h2o[c] + atp[c] + isetac[e] --> h[c] + pi[c] + adp[c] + isetac[c]	0	1000	0
1099	12-methyl-tridecanoyl-ACP[acyl-carrier-protein] transferase	ITDCOATA	[c] : coa + 12mtridecACP <==> ACP + itdcoa	-1000	1000	0
1100	isotetradecanoyl-Diacylglycerol kinase	ITDGK	[c] : atp + 12ditdglyc --> h + adp + pai14	0	1000	0
1101	3-methylbutanoyl-CoA[acyl-carrier-protein] transferase	IVCOATA	[c] : ACP + ivcoa <==> coa + 3mbutACP	-1000	1000	0
1102	Beta-ketoadipyl-CoA thiolase	KACOAT2	[c] : h2o + coa + dhdpacoa --> accoa + hoacoa	0	1000	0
1103	ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)	KARA1	[c] : nadp + 23dhmb <==> h + nadph + alac_S	-1000	1000	0
1104	ketol-acid reductoisomerase (2-Acetolactate)	KARA2	[c] : h + nadph + 2ahbut <==> 23dhmp + nadp	-1000	1000	0
1105	ketol-acid reductoisomerase (2,3-dihydroxy-3-methylbutanoate)	KARA3	[c] : nadp + 23dhmb <==> h + nadph + 33hmeoxobut	-1000	1000	0
1106	beta-ketoacyl-ACP synthase	KAS14	[c] : h + malACP + acACP --> ACP + actACP + co2	0	1000	0
1107	3-hydroxy-palmetoyl-ACP synthesis	KAS_HP	[c] : (2) h + nadph + malACP + myrsACP --> nadp + ACP + 3hpalmACP + co2	0	1000	0
1108	3-deoxy-manno-octulosonate cytidylyltransferase	KDOCT2	[c] : ctp + kdo --> ppi + ckdo	0	1000	0
1109	3-deoxy-manno-octulosonate-8-phosphatase	KDOPP	[c] : h2o + kdo8p --> pi + kdo	0	1000	0
1110	3-deoxy-D-manno-octulosonic-acid 8-phosphate synthease, reversible	KDOPSr	[c] : h2o + ara5p + pep <==> pi + kdo8p	-1000	1000	0
1111	3-keto-L-gulonate 6-phosphate decarboxylase	KG6PDC	[c] : h + 3dhgulnp --> co2 + xu5p_L	0	1000	0
1112	potassium transport via uniport reversible (facilitated diffusion)	Kt1r	k[e] <==> k[c]	-1000	1000	0
1113	potassium proton antiporter irreversible	Kt3	h[e] + k[c] --> h[c] + k[e]	0	1000	0
1114	L-2-Amino-6-oxopimelate conversion to 2,3,4,5-Tetrahydrodipicolinate (spontaneous)	L2A6ODs	[c] : l2a6o --> h + h2o + thdp	0	1000	0
1115	b-galactosidase	LACZ	[c] : h2o + lcts --> glc_D + gal	0	1000	0
1116	L-arogenate:2-oxoglutarate aminotransferase	LARGNAT	[c] : oaa + Largn <==> asp_L + pphn	-1000	1000	0
1117	lactaldehyde dehydrogenase	LCADi	[c] : h2o + nad + lald_L --> (2) h + nadh + lac_L	0	1000	0
1118	lacaldehyde reductase (S-propane-1,2-diol forming)	LCARS	[c] : h + nadh + lald_L <==> 12ppd_S + nad	-1000	1000	0
1119	Lactose transport via proton symport	LCTSt	h[e] + lcts[e] <==> h[c] + lcts[c]	-1000	1000	0
1120	L-cysteate transport via ABC system	LCYSTabc	h2o[c] + atp[c] + Lcyst[e] --> h[c] + pi[c] + adp[c] + Lcyst[c]	0	1000	0
1121	D-lactate dehydrogenase	LDH_D	[c] : nad + lac_D <==> h + pyr + nadh	-1000	1000	0
1122	D-lactate dehydrogenase	LDH_D2	[c] : q8 + lac_D --> pyr + q8h2	0	1000	0
1123	L-lactate dehydrogenase	LDH_L	[c] : nad + lac_L <==> h + pyr + nadh	-1000	1000	0
1124	leucine transaminase	LEUTA	[c] : akg + leu_L <==> glu_L + 4mop	-1000	1000	0
1125	L-leucine transport via ABC system	LEUabc	h2o[c] + atp[c] + leu_L[e] --> h[c] + pi[c] + adp[c] + leu_L[c]	0	1000	0
1126	L-leucine reversible transport via proton symport	LEUt2r	h[e] + leu_L[e] <==> h[c] + leu_L[c]	-1000	1000	0
1127	lactoylglutathione lyase	LGTHL	[c] : mthgxl + gthrd --> lgt_S	0	1000	0
1128	Lipid A disaccaride synthase	LPADSS	[c] : lipidX + u23ga --> h + udp + lipidAds	0	1000	0
1129	Lipoamide synthase	LPAMS	[c] : thmpp + adhlam --> lpam + hethmpp	0	1000	0
1130	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0)	LPLIPAL1A120	[c] : h2o + 1ddecg3p --> h + ddca + glyc3p	0	1000	0
1131	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0)	LPLIPAL1A140	[c] : h2o + 1tdecg3p --> h + ttdca + glyc3p	0	1000	0
1132	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1)	LPLIPAL1A141	[c] : h2o + 1tdec7eg3p --> h + glyc3p + ttdcea	0	1000	0
1133	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0)	LPLIPAL1A160	[c] : h2o + 1hdecg3p --> h + hdca + glyc3p	0	1000	0
1134	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1)	LPLIPAL1A161	[c] : h2o + 1hdec9eg3p --> h + hdcea + glyc3p	0	1000	0
1135	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0)	LPLIPAL1A180	[c] : h2o + 1odecg3p --> h + ocdca + glyc3p	0	1000	0
1136	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1)	LPLIPAL1A181	[c] : h2o + 1odec11eg3p --> h + ocdcea + glyc3p	0	1000	0
1137	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0)	LPLIPAL1E120	[c] : h2o + 1agpe120 --> h + ddca + g3pe	0	1000	0
1138	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0)	LPLIPAL1E140	[c] : h2o + 1agpe140 --> h + ttdca + g3pe	0	1000	0
1139	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1)	LPLIPAL1E141	[c] : h2o + 1agpe141 --> h + g3pe + ttdcea	0	1000	0
1140	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0)	LPLIPAL1E160	[c] : h2o + 1agpe160 --> h + hdca + g3pe	0	1000	0
1141	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1)	LPLIPAL1E161	[c] : h2o + 1agpe161 --> h + hdcea + g3pe	0	1000	0
1142	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0)	LPLIPAL1E180	[c] : h2o + 1agpe180 --> h + ocdca + g3pe	0	1000	0
1143	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:1)	LPLIPAL1E181	[c] : h2o + 1agpe181 --> h + ocdcea + g3pe	0	1000	0
1144	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0)	LPLIPAL1G120	[c] : h2o + 1agpg120 --> h + ddca + g3pg	0	1000	0
1145	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0)	LPLIPAL1G140	[c] : h2o + 1agpg140 --> h + ttdca + g3pg	0	1000	0
1146	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1)	LPLIPAL1G141	[c] : h2o + 1agpg141 --> h + g3pg + ttdcea	0	1000	0
